ID,Federation,Form.Fed,Transfer Date,World Rank,National Rank,Name,Title,Rating
929646,BIH,SRB,6/6/08,10088.0,52.0,"Djukic, Boris",FIDE Master,2280.0
1212915,USA,ROU,12/20/08,8099.0,281.0,"Foisor, Sabina-Francesca",Woman Grandmaster,2195.0
14402238,BIH,CRO,6/9/08,1478.0,20.0,"Galic, Ivan",International Master,2418.0
4629892,ITA,GER,1/22/08,36484.0,630.0,"Giacopelli, Vincenzo",,2114.0
2036550,TPE,USA,4/14/08,38885.0,5.0,"Hung, Daniel",,2104.0
13500058,USA,BLR,5/7/08,3513.0,214.0,"Kapengut, Albert",International Master,2385.0
14400537,SUI,BIH,7/2/08,17666.0,235.0,"Kelecevic, Nedeljko",International Master,2064.0
2016257,CAN,USA,7/31/08,3434.0,34.0,"Kriventsov, Stanislav G",International Master,2387.0
4698746,MNC,GER,1/22/08,12029.0,8.0,"Krulich, Roman",Candidate Master,2132.0
316199,GER,CZE,3/11/08,2439.0,199.0,"Kuklin, Valentin",FIDE Master,2366.0
1211285,CAN,ROU,1/11/08,72199.0,615.0,"Lacau-Rodean, Iulia",,1993.0
1303759,GER,SUI,1/15/08,490.0,24.0,"Lampert, Jonas",Grandmaster,2526.0
13601717,FRA,GEO,9/12/08,8463.0,392.0,"Maisuradze, Nino",Woman Grandmaster,2189.0
13901435,UKR,MDA,11/5/08,9560.0,433.0,"Makarov, V",International Master,2286.0
13401033,AZE,RUS,9/1/08,1371.0,24.0,"Mammadov, Zaur",Grandmaster,2426.0
15000176,SRB,MKD,2/18/08,88075.0,2497.0,"Milanovic, Maja",,1963.0
934160,BIH,SRB,6/6/08,8107.0,253.0,"Milekic, Daniel",FIDE Master,2195.0
14201712,KAZ,UZB,4/10/08,3572.0,30.0,"Pak, Yevgeniy",International Master,2317.0
930075,BIH,SRB,6/6/08,14615.0,73.0,"Plakalovic, Predrag",,2238.0
909017,BIH,SRB,6/6/08,6281.0,41.0,"Popovic, Zoran",FIDE Master,2235.0
2801604,CAN,ISR,9/17/08,3048.0,30.0,"Porper, Edward",International Master,2398.0
14100894,GER,UKR,10/20/08,46258.0,5811.0,"Rosenfeld, Tatjana",Woman FIDE Master,2075.0
4131428,GER,RUS,8/19/08,23349.0,2557.0,"Roos, Kseniya",Woman Intl. Master,2180.0
13503111,CAN,BLR,5/21/08,2517.0,21.0,"Samsonkin, Artiom",International Master,2363.0
723886,MNE,HUN,4/1/08,24764.0,344.0,"Adzic, Slobodan",FIDE Master,1999.0
932027,BIH,SRB,3/19/08,14085.0,94.0,"Stavnjak, Lazar",FIDE Master,2105.0
14903563,CZE,SVK,9/8/08,2556.0,65.0,"Svoboda, Svatopluk",International Master,2361.0
24631906,LIE,GER,6/19/08,28035.0,3206.0,"Zier, Oliver",,2154.0
2810115,MNC,ISR,7/24/09,27885.0,16.0,"Aronin, Pavel",,1981.0
4617304,SRB,GER,1/13/09,11012.0,243.0,"Belic, Jordanka",Woman Grandmaster,2270.0
1032984,BEL,NED,11/5/09,2532.0,23.0,"Beukema, Jasper",FIDE Master,2362.0
13902520,ROU,MDA,2/20/09,143264.0,1609.0,"Bogdan, Elizaveta",,1873.0
13900072,ROU,MDA,12/9/09,150066.0,1693.0,"Bulmaga, Elena",,1863.0
13903063,ROU,MDA,12/9/09,1945.0,28.0,"Bulmaga, Irina",International Master Woman Grandmaster,2390.0
4300033,AUS,NZL,1/13/09,245.0,2.0,"Cheng, Bobby",Grandmaster,2583.0
6000347,ENG,HKG,4/29/09,12578.0,210.0,"Corke, Anya S",Woman Grandmaster,2255.0
933015,SRB,CRO,9/30/09,114850.0,3141.0,"Dezelin, Milan",FIDE Master,1917.0
928879,SRB,MNE,3/25/09,14290.0,536.0,"Drljevic, Ljilja",Woman Intl. Master,2102.0
907642,MNE,SRB,7/28/09,3299.0,15.0,"Dujkovic, Sinisa",FIDE Master,2390.0
100919,ESP,ARG,1/30/09,7667.0,480.0,"Escandell Mari, Juan Carlos",FIDE Master,2204.0
8603731,USA,CHN,4/28/09,44511.0,1862.0,"Fan, Yun",Woman FIDE Master,2081.0
14105454,GER,UKR,3/5/09,1680.0,132.0,"Fedorovsky, Michael",International Master,2406.0
1902873,AND,POR,12/3/09,116781.0,39.0,"Ferreira, Antonio Viriato",,1914.0
24116068,NED,RUS,3/6/09,15.0,1.0,"Giri, Anish",Grandmaster,2745.0
9000011,FRA,MAR,3/24/09,480.0,1.0,"Hamdouchi, Hicham",Grandmaster,2527.0
24125563,FRA,RUS,8/7/09,47045.0,2665.0,"Iasman, Inna",,1895.0
14116731,ESP,UKR,1/23/09,115.0,1.0,"Ipatov, Alexander",Grandmaster,2644.0
5026520,USA,IND,6/5/09,7205.0,386.0,"Jayakumar, Adarsh",FIDE Master,2314.0
14109603,RUS,UKR,12/7/09,12.0,2.0,"Karjakin, Sergey",Grandmaster,2750.0
4130561,GER,RUS,12/15/09,12225.0,1494.0,"Kartsev, Soel",,2129.0
2034417,JPN,USA,10/14/09,79766.0,82.0,"Kishi, Satoru",,1978.0
4611020,LIE,GER,5/19/09,90251.0,9.0,"Kock, Hans-Uwe",FIDE Master,1959.0
944661,CRO,SRB,3/5/09,87488.0,1077.0,"Kurilj, Mico",,1964.0
14401835,MNE,BIH,7/29/09,17947.0,100.0,"Maric, Bozo",,2214.0
14508303,SRB,CRO,7/16/09,18916.0,737.0,"Markovic, Dragan R",,2051.0
14300435,NZL,RSA,8/4/09,58828.0,92.0,"Meyer, Marany",Woman Intl. Master,2031.0
2207753,ESP,AND,1/29/09,19223.0,1462.0,"Monell Camarasa, David",,2048.0
675946,ROU,FRA,5/5/09,6979.0,318.0,"Navrotescu, Andreea",Woman Grandmaster,2220.0
623830,MNC,FRA,6/22/09,20265.0,12.0,"Nelis, Jean-Francois",,2038.0
170925,LUX,ARG,7/23/09,29746.0,25.0,"Ocantos, Manuel",,2145.0
22260617,AND,ESP,11/24/09,110716.0,35.0,"Onna Amargant, Josep",,1924.0
916625,MNE,SRB,7/29/09,13649.0,52.0,"Petijevic, Vaso",FIDE Master,2246.0
14910942,CZE,SVK,4/28/09,112002.0,2995.0,"Petruska, Miroslav",,1922.0
4146387,CZE,RUS,9/8/09,21689.0,874.0,"Pochinkov, Andrey",,2024.0
1109448,JCI,POL,7/20/09,30609.0,4.0,"Rosenbeiger, Alan",Candidate Master,2141.0
605832,SUI,FRA,9/18/09,3035.0,24.0,"Sermier, Guillaume",International Master,2338.0
13601270,AUT,GEO,5/14/09,955.0,8.0,"Shengelia, David",Grandmaster,2464.0
627143,EGY,FRA,5/5/09,1028.0,4.0,"Shoker, Samy",Grandmaster,2456.0
14400030,BIH,NED,4/22/09,220.0,7.0,"Sokolov, Ivan",Grandmaster,2589.0
10600809,LBA,EGY,9/2/09,10873.0,2.0,"Sorial, Hanna",,2272.0
4800230,NED,IRQ,12/7/09,16812.0,662.0,"Akrawi, Samir",FIDE Master,2073.0
14907186,CZE,SVK,9/8/09,32775.0,1438.0,"Torvenyi, Roman",,1957.0
14110776,GER,UKR,5/21/09,4453.0,414.0,"Tripolsky, Eugen",International Master,2287.0
921114,CRO,SRB,2/12/09,44940.0,523.0,"Vujatovic, Dragomir",,2080.0
2022443,ENG,USA,5/15/09,11477.0,192.0,"Yap, Nicolas A",,2266.0
14910799,CZE,SVK,4/27/09,13250.0,467.0,"Zavacky, Peter",,2116.0
903027,CRO,SRB,6/2/09,8757.0,158.0,"Zelic, Branko",FIDE Master,2183.0
4800206,AUS,IRQ,8/17/10,76797.0,404.0,"Rashid, Russell",FIDE Master,1984.0
689165,LBN,FRA,3/29/10,24933.0,16.0,"Adeimi, Michel",,1998.0
3804933,USA,PER,6/30/10,24571.0,1179.0,"Aguilar Pena, Luciano",,2172.0
904422,BIH,SRB,7/2/10,8660.0,67.0,"Babic, Drasko",FIDE Master,2185.0
13500511,USA,BLR,7/8/10,3341.0,207.0,"Baturyn, Mikhail",International Master,2389.0
1126768,JCI,POL,1/25/10,45803.0,6.0,"Belzo, Krzysztof",Candidate Master,2076.0
22275126,CHI,ESP,11/10/10,121581.0,846.0,"Bernal Navarrete, Marcelo",,1906.0
725056,VIE,HUN,4/7/10,2869.0,15.0,"Cao, Sang",Grandmaster,2346.0
676446,MNC,FRA,6/30/10,44053.0,23.0,"Chung, Mathilde",Woman FIDE Master,2083.0
3503631,COL,CUB,4/14/10,776.0,3.0,"Delgado Ramirez, Neuris",Grandmaster,2483.0
929239,BIH,SRB,4/7/10,16079.0,373.0,"Dimitrijevic, Aleksandra",Woman Grandmaster,2081.0
1206435,FRA,ROU,4/26/10,9769.0,454.0,"Hamdouchi, Adina-Maria",Woman Grandmaster,2165.0
2002639,ENG,USA,10/14/10,64794.0,1060.0,"Harari, Zaki",,2012.0
4154401,GER,RUS,3/18/10,27536.0,3161.0,"Kloster, Svetlana",Woman FIDE Master,2156.0
4642740,CRO,GER,6/30/10,11749.0,139.0,"Ivic, Roman",FIDE Master,2263.0
12515914,TUR,IRI,10/19/10,98603.0,626.0,"Cannesar, Rad",,1944.0
4139690,SVK,RUS,4/14/10,4839.0,141.0,"Movsesian, Julia",Woman Grandmaster,2276.0
410128,GRE,ENG,10/14/10,179366.0,1779.0,"Kokossis, Danae",,1821.0
14100312,FRA,UKR,6/30/10,2955.0,127.0,"Legky, Nikolay A",Grandmaster,2342.0
3501051,COL,CUB,5/12/10,6836.0,30.0,"Lopez Hernandez, Carlos Manuel",FIDE Master,2319.0
913979,BIH,SRB,7/2/10,17017.0,94.0,"Lukic, Mirko",,2220.0
14901293,CRO,SVK,7/2/10,9146.0,166.0,"Machata, Martin",,2176.0
1110403,CZE,POL,12/15/10,28114.0,1175.0,"Machlowski, Slawomir",,1980.0
22270728,AND,ESP,9/6/10,16984.0,10.0,"Mateu Guiu, Esteve",,2071.0
14102145,GER,UKR,2/9/10,2858.0,235.0,"Melamed, Tatjana",Woman Grandmaster,2347.0
2606160,BIH,CAN,7/2/10,62332.0,330.0,"Nezirovic, Ozren",,2020.0
3502856,ESP,CUB,2/24/10,3748.0,203.0,"Perez Mitjans, Orelvis",Grandmaster,2311.0
20657307,ITA,FRA,5/21/10,373.0,4.0,"Rambaldi, Francesco",Grandmaster,2569.0
6500617,USA,CRC,12/15/10,286.0,0.0,"Ramirez, Alejandro",Grandmaster,2571.0
11600209,FRA,LAT,3/19/10,11396.0,523.0,"Safranska, Anda",Woman Grandmaster,2141.0
4128290,CAN,RUS,11/10/10,1034.0,8.0,"Sambuev, Bator",Grandmaster,2455.0
1203347,FRA,ROU,4/1/10,25097.0,794.0,"Bollengier, Andreea",Woman Intl. Master,2169.0
4120094,GER,RUS,7/7/10,4139.0,372.0,"Spivak, Ilya",FIDE Master,2297.0
4137728,UKR,RUS,1/26/10,11543.0,231.0,"Suleimanova, Ava",Woman Grandmaster,2139.0
14120771,POR,UKR,9/26/10,25207.0,58.0,"Ulyanovskyy, Vladimir",,2169.0
2044846,TUR,USA,7/1/10,188001.0,1703.0,"Uraz, Abdullah Kerim",,1809.0
650609,MNC,FRA,6/30/10,71242.0,27.0,"Vigny, Philippe",,1804.0
654183,MNC,FRA,6/30/10,3898.0,4.0,"Villegas, Pierre",International Master,2306.0
934038,MNE,SRB,6/30/10,5763.0,36.0,"Vlatkovic, Milos",FIDE Master,2249.0
1300270,MNE,SUI,6/30/10,12692.0,56.0,"Vulevic, Vjekoslav",FIDE Master,2123.0
1700146,LUX,SWE,7/5/10,1557.0,1.0,"Wiedenkeller, Michael",International Master,2413.0
9900608,AUS,SRI,8/13/10,135846.0,759.0,"Wijesuriya, Vineetha",Woman Candidate Master,1885.0
13500147,POL,BLR,5/19/10,1758.0,66.0,"Zezulkin, Jurij",Grandmaster,2402.0
12000051,AUT,LIE,6/9/11,11280.0,227.0,"Atlas, Dmitry",FIDE Master,2142.0
1018000,AHO,NED,12/26/11,18446.0,3.0,"Blijstra, Willem",FIDE Master,2056.0
2265427,KOR,ESP,8/23/11,2479.0,1.0,"Camacho Collados, Jose",International Master,2364.0
933643,BIH,SRB,6/6/11,15306.0,99.0,"Elez, Sinisa",,2090.0
13402153,TUR,AZE,3/4/11,6841.0,85.0,"Eminov, Orkhan",FIDE Master,2223.0
4138821,KAZ,RUS,3/31/11,10634.0,76.0,"Erzhanov, Arman",FIDE Master,2152.0
1511890,IRI,NOR,8/24/11,115571.0,762.0,"Ghaderi, Arman K",,1916.0
13900692,GER,MDA,7/4/11,10480.0,921.0,"Goreacinic, Dmitri",FIDE Master,2276.0
403938,CZE,ENG,8/4/11,4399.0,123.0,"Hinks-Edwards, Thomas R J",International Master,2289.0
724971,AUT,HUN,10/6/11,23468.0,547.0,"Horvath, Reka",,2009.0
1200372,FRA,ROU,5/4/11,2271.0,37.0,"Istratescu, Andrei",Grandmaster,2374.0
1201883,FRA,ROU,5/4/11,36501.0,1226.0,"Ignat, Diana",,2114.0
14108801,CZE,UKR,8/23/11,2700.0,69.0,"Kislinsky, Alexey",Grandmaster,2355.0
4129709,ARM,RUS,9/6/11,16845.0,144.0,"Kursova, Maria",Woman Grandmaster,2221.0
14200457,RUS,UZB,3/2/11,60076.0,1763.0,"Malinicheva, Lidia",Woman FIDE Master,1845.0
11602252,USA,LAT,12/9/11,11256.0,128.0,"Ni, Viktorija",Woman Intl. Master,2143.0
400106,AND,ENG,5/23/11,932.0,2.0,"Norwood, David R",Grandmaster,2494.0
12935042,SUI,GER,7/11/11,145581.0,1525.0,"Perman, Denis",,1870.0
1271038,SUI,GER,9/6/11,10906.0,135.0,"Perman, Sergey",,2148.0
13702076,RUS,KAZ,11/24/11,10503.0,1875.0,"Sergeyev, Alexander",FIDE Master,2276.0
2209390,LAT,ESP,12/29/11,68.0,2.0,"Shirov, Alexei",Grandmaster,2667.0
916811,TUR,SRB,12/21/11,196.0,2.0,"Solak, Dragan",Grandmaster,2598.0
3209105,SUI,AUS,7/20/11,80968.0,823.0,"Wallmueller, Peter",,1976.0
3900258,VEN,ENG,4/28/11,2212.0,5.0,"Ynojosa Aponte, Felix Jose",International Master,2377.0
505161,CAN,FIN,6/28/11,19995.0,210.0,"Zhou, Qiyu",FIDE Master Woman Grandmaster,2201.0
25006711,USA,IND,6/5/12,786.0,50.0,"Chandra, Akshat",Grandmaster,2481.0
14000385,TUR,TKM,6/5/12,18766.0,132.0,"Annaberdiyev, Babageldi",FIDE Master,2208.0
20697465,MNC,FRA,12/20/12,23889.0,14.0,"Apap, Hugo",,2176.0
2028255,JPN,USA,5/18/12,14055.0,12.0,"Averbukh, Alex",Candidate Master,2105.0
1024523,BEL,NED,5/30/12,1589.0,11.0,"Beukema, Stefan",International Master,2411.0
821322,ALB,ITA,11/6/12,2742.0,4.0,"Buli, Vangjel",International Master,2406.0
4000013,ITA,LUX,8/8/12,581.0,7.0,"David, Alberto",Grandmaster,2509.0
408280,NOR,ENG,7/6/12,5342.0,62.0,"Stanford, Maxim Barth",International Master,2260.0
14105870,NOR,UKR,5/18/12,46680.0,322.0,"Dolzhykova, Olga",Woman Grandmaster,2073.0
14200937,USA,UZB,7/30/12,369.0,0.0,"Gareyev, Timur",Grandmaster,2552.0
2054485,SUI,USA,4/16/12,45574.0,424.0,"Goldie, Thomas",,2077.0
5086310,USA,IND,8/10/12,18313.0,944.0,"Gupta, Bhaskar",Candidate Master,2211.0
405647,NZL,ENG,11/6/12,3183.0,3.0,"Hague, Ben",FIDE Master,2333.0
13401238,TUR,AZE,12/17/12,79707.0,492.0,"Hajiyev, Shahin",,1978.0
413364,TUR,ENG,2/8/12,45053.0,265.0,"Hasman, Cengiz",,2079.0
12923338,SUI,GER,12/17/12,26201.0,368.0,"Hund, Sarah",,1990.0
14531216,LIE,CRO,5/31/12,36612.0,7.0,"Jelic, Dejan",Candidate Master,1939.0
600067,ENG,FRA,7/24/12,1900.0,33.0,"Kirk, Ezra",International Master,2393.0
743763,AUT,HUN,3/1/12,7118.0,122.0,"Kiss, Balint",,2216.0
4156803,ESP,RUS,3/20/12,876.0,31.0,"Korneev, Oleg",Grandmaster,2472.0
500755,NOR,FIN,7/6/12,9343.0,107.0,"Koskela, Niina",Woman Grandmaster,2172.0
1148184,IRL,POL,5/21/12,175678.0,473.0,"Campbell, Karina",Woman FIDE Master,1826.0
14402092,CRO,BIH,3/7/12,24617.0,488.0,"Losic, Faruk",,2000.0
13601377,ESP,GEO,3/16/12,2378.0,127.0,"Matnadze Bujiashvili, Ann",International Master Woman Grandmaster,2369.0
10206248,FRA,BAN,6/28/12,8036.0,370.0,"Mohammad, Fahim",FIDE Master,2197.0
14100100,ESP,UKR,10/17/12,1358.0,52.0,"Moskalenko, Viktor",Grandmaster,2427.0
3800229,ESP,PER,3/30/12,2787.0,18.0,"Munoz, Miguel",Grandmaster,2350.0
901512,BIH,SRB,12/17/12,5150.0,33.0,"Narancic, Vlado",FIDE Master,2266.0
12406716,CAN,VIE,9/6/12,230773.0,1704.0,"Nguyen, Chloe Maria",Woman Candidate Master,1749.0
1203096,CAN,ROU,3/20/12,10421.0,79.0,"Nicula, Marius",FIDE Master,2155.0
1213261,NED,ROU,11/14/12,8273.0,195.0,"Werle, Iozefina",Woman Grandmaster,2302.0
2309157,SWE,ISL,6/28/12,8565.0,162.0,"Petersson, Baldur Teodor",Candidate Master,2187.0
924164,BIH,SRB,12/17/12,16735.0,92.0,"Prastalo, Borislav",FIDE Master,2222.0
2802295,CAN,ISR,7/6/12,2201.0,20.0,"Rabinovich, Alexander",International Master,2423.0
912956,MNE,SRB,7/30/12,16448.0,66.0,"Ratkovic, Milorad",,2077.0
402060,WLS,ENG,7/30/12,34892.0,39.0,"Sands, David A",,2121.0
12800864,ENG,LTU,12/17/12,39699.0,650.0,"Sarakauskiene, Zivile",Woman Intl. Master,2101.0
14100126,ISR,UKR,3/20/12,2844.0,74.0,"Shvayger, Yuliya",International Master Woman Grandmaster,2348.0
4134494,CZE,RUS,7/24/12,1753.0,30.0,"Spirin, Oleg",International Master,2443.0
902969,BIH,SRB,12/17/12,5871.0,27.0,"Stojanovic, Dobrisav",FIDE Master,2335.0
402893,SCO,ENG,1/13/12,1050.0,2.0,"Turner, Matthew J",Grandmaster,2454.0
1208624,SIN,ROU,9/19/12,65742.0,118.0,"Di Luppi, Olimpiu",Candidate Master,2009.0
1039830,AHO,NED,5/31/12,181797.0,34.0,"Van Zutphen, Amy",Woman Candidate Master,1818.0
1020870,AHO,NED,10/10/12,8877.0,1.0,"Vos, Tjark",,2181.0
8601844,KOR,CHN,4/28/12,63651.0,13.0,"Wang, Chengjia",Woman FIDE Master,2016.0
407380,WLS,ENG,4/16/12,13571.0,15.0,"White, Michael J R",FIDE Master,2247.0
6000908,SIN,HKG,9/19/12,15872.0,47.0,"Wong, Yee Chit",Candidate Master,2229.0
2026651,TUR,USA,4/27/12,40596.0,351.0,"Yagiz, Bora",,1922.0
942740,SUI,SRB,4/17/13,36115.0,519.0,"Adzic, Anna",,1941.0
5901227,TUR,CYP,12/6/13,114074.0,781.0,"Arca, Ekin",,1918.0
4692055,SUI,GER,10/2/13,399.0,3.0,"Bogner, Sebastian",Grandmaster,2544.0
4700481,BEL,ALB,4/24/13,3999.0,34.0,"Dardha, Arben",FIDE Master,2302.0
9900268,USA,SRI,5/6/13,20047.0,1014.0,"De Silva, Nirosh",FIDE Master,2200.0
908355,USA,BIH,9/12/13,22595.0,1110.0,"Djuric, Zivorad",FIDE Master,2184.0
14112035,UKR,ARM,9/13/13,4959.0,146.0,"Doluhanova, Evgeniya",Woman Grandmaster,2272.0
2805642,USA,ISR,1/21/13,479.0,34.0,"Erenburg, Sergey",Grandmaster,2527.0
4617738,AND,GER,10/8/13,36694.0,14.0,"Fassnacht, Peter",,2113.0
5803560,ENG,SIN,4/17/13,8862.0,143.0,"Fernandez, Michael",FIDE Master,2181.0
10700331,JCI,GCI,1/17/13,56547.0,7.0,"Forbes, Garry",Candidate Master,1858.0
32041667,ARG,ESP,9/3/13,7669.0,107.0,"Gimenez Aguirre, Alejo Ismael",International Master,2204.0
405817,SCO,ENG,1/14/13,1790.0,4.0,"Greet, Andrew N",International Master,2400.0
201820,TUR,BEL,2/6/13,2533.0,32.0,"Gulbas, Cemil",International Master,2362.0
1706063,FIN,SWE,6/10/13,8983.0,81.0,"Heinola, Vesa",Candidate Master,2179.0
3504387,USA,CUB,12/24/13,1137.0,81.0,"Hernandez Carmenate, Holden",Grandmaster,2479.0
16300190,MAC,TPE,7/25/13,105153.0,18.0,"Ho Hou-Meng, Herman",Candidate Master,1933.0
2046105,IRL,USA,6/18/13,9810.0,28.0,"Hughes, John L",,2164.0
13401823,TUR,AZE,2/13/13,14304.0,145.0,"Isgenderova, Hayale",Woman Intl. Master,2102.0
13601733,USA,GEO,3/21/13,221.0,19.0,"Izoria, Zviad",Grandmaster,2602.0
12938041,SCO,GER,7/24/13,10618.0,31.0,"Koehn, Lennart",,2152.0
14117908,LAT,UKR,4/9/13,71.0,2.0,"Kovalenko, Igor",Grandmaster,2674.0
114987,CAN,ARG,8/22/13,142.0,1.0,"Kovalyov, Anton",Grandmaster,2631.0
600180,MNC,FRA,4/26/13,14425.0,10.0,"Levacic, Damir",International Master,2100.0
8605718,SIN,CHN,5/27/13,2702.0,6.0,"Liu, Xiangyi",International Master,2355.0
427799,USA,ENG,3/5/13,186956.0,5999.0,"McCarty-Snead, Callaghan",,1810.0
3902773,AHO,VEN,10/2/13,47148.0,14.0,"Mena, Ailen Oriana",Woman FIDE Master,1894.0
2900343,TUR,BUL,4/2/13,8901.0,78.0,"Mollaoglu, Ergin",International Master,2294.0
14104946,BEL,UKR,10/23/13,64198.0,452.0,"Morozova, Iuliia",Woman FIDE Master,2014.0
13703803,CZE,KAZ,9/20/13,8297.0,256.0,"Mukashev, Assan",,2192.0
2229560,HKG,ESP,3/18/13,52644.0,19.0,"Muniz Pardino, Alberto",,2052.0
1200208,FRA,ROU,3/25/13,5145.0,143.0,"Navrotescu, Catalin",International Master,2348.0
